row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
0  73  1886.54  58.2142  344.005  6348.5  373.449  68.8235  354.62  111427  56818.5  43.6496  9.24145  18.7733  82.7099  27.6884  10.1818  26.8415  2792.46  2781.65  1.62238
0  74  1652.18  54.5307  170.188  3067.45  276.233  57.9117  257.552  101390  58304.1  40.9241  9.09966  13.4278  58.4091  25.4067  9.91862  22.6623  2724.8  2715.95  1.58083
0  75  1133.11  30.3451  110.922  1673.92  284.492  57.3912  192.901  84896  57646.3  33.8499  8.05732  11.2994  43.7831  23.3266  9.56151  19.1497  2578.14  2572.06  1.43228
0  76  2080.4  37.248  245.5  4080.94  388.183  63.572  309.915  94310.1  62325.3  45.8541  8.67516  15.9604  66.7439  26.8048  10.0237  24.1416  2685.54  2678.72  1.64123
0  77  2012.01  51.5677  282.325  6666.98  493.598  71.3764  305.278  100213  60554.5  45.0687  8.8034  17.0047  84.3867  29.4196  10.1837  25.3809  2724.55  2716.19  1.59995
0  78  1906.56  33.408  209.695  6388.77  451.729  65.1965  328.407  99024.5  63081.1  43.803  8.4117  14.8332  82.5865  29.0468  9.81302  25.6193  2744.64  2737.21  1.45554
0  79  1322.96  28.5829  135.095  6174.83  411.431  80.0937  296.497  94693.2  54656.3  36.5024  8.26592  12.1311  81.6643  27.9101  10.6096  25.786  2625.2  2616.95  1.60836
0  80  1894.21  42.2305  167.323  7126.45  429.785  64.3545  302.509  105491  56771.3  43.7136  8.69331  13.4408  87.9919  29.7465  10.0826  27.3654  2735.38  2725.87  1.58247
0  81  1872.8  40.4507  212.496  6703.76  459.275  47.4244  299.582  100523  59171.5  43.4916  8.59027  15.2091  84.9417  29.6266  9.41668  25.9093  2709.63  2701.14  1.44808
0  82  1900.22  35.4515  205.141  5053.68  348.847  61.4167  344.5  96945.6  65212.1  43.7497  8.21765  14.7686  74.1631  26.8959  9.83378  25.9722  2735.12  2728.47  1.41687
0  83  1665.65  32.0311  208.513  5610.66  468.806  58.2142  378.188  95958.5  57621.6  41.105  8.27256  14.7911  77.7114  28.3542  9.72739  26.7016  2652.64  2644.61  1.47803
0  84  1898.77  28.6558  360.967  8026.76  485.261  60.6117  305.625  99177.8  62195  43.7189  8.16429  19.2544  92.5462  30.245  10.1349  26.4766  2717.87  2710.31  1.55232
0  85  1529.93  30.4055  272.274  7755.75  512.208  72.0841  343.9  93517  60286.2  39.2571  8.12121  16.7941  90.8201  29.7008  10.4402  26.9241  2654.29  2647.26  1.38135
0  86  1792.47  39.2189  309.934  8202.33  627.306  69.5135  394.142  94312.7  63535.2  42.4721  8.12122  18.0162  93.3595  32.2266  10.2368  28.1587  2692.3  2685.73  1.37747
0  87  1649.55  44.7825  206.824  7927.16  468.234  78.8765  303.602  99903.6  58116.8  40.7701  8.77051  14.7118  92.3394  30.2962  10.7345  27.1736  2695.99  2687.45  1.55815
0  88  1851.92  34.9478  232.733  7069.79  457.863  59.8948  317.542  103352  58171.7  43.2164  8.32785  15.8563  87.3743  30.2989  10.3259  26.7182  2728.4  2719.27  1.47028
0  89  1845.97  34.1808  179.874  6316.72  513.621  63.7465  394.831  97602.3  58657.8  43.1118  8.15468  13.796  81.9785  29.4066  10.0108  26.8085  2682.02  2673.87  1.46023
0  90  1864.72  44.5983  185.586  4668.16  313.592  64.0174  232.869  99975.6  63402.5  43.3167  8.64961  13.896  71.6459  27.51  9.90228  22.8874  2742.84  2735.32  1.5712
0  91  1473.34  32.1873  188.865  4986.12  481.168  58.253  229.897  101011  50710.9  38.6135  8.18292  14.1339  73.3637  28.2805  9.56701  22.6035  2635.51  2625.5  1.59527
0  92  1888.22  42.769  206.498  4264.53  349.211  72.3117  325.023  94334.1  65032.7  43.6097  8.41262  14.6677  68.3119  26.0648  9.70641  24.8412  2714.87  2708.8  1.46005
0  93  1627.13  28.0125  190.173  3947.68  400.654  58.0198  268.129  88247.5  62877  40.5117  8.14331  14.1575  65.0851  25.1863  9.50313  22.2184  2627.98  2622.53  1.54103
0  94  2003.74  36.8152  265  5587.85  395.1  70.3845  309.429  96481.9  60193.9  44.9254  8.56986  16.6448  77.3972  27.6157  9.96077  24.5234  2677.8  2670.13  1.49067
0  95  1630.19  57.6722  211.382  6382.45  529.414  56.7208  302.8  90737.8  62570.6  40.5249  8.82881  14.9333  82.3674  28.9119  9.66859  24.7228  2645.39  2639.17  1.59617
0  96  2047.21  36.3897  250.779  7490.99  711.501  73.0622  383.782  107000  58903.4  45.4035  8.48082  16.1019  88.8368  31.3435  9.9017  26.6403  2766.97  2758.11  1.65911
0  97  1774.63  34.3884  215.993  7017.21  530.247  68.319  247.186  112154  49343.8  42.2459  8.19874  14.8942  87.2007  32.0183  10.3248  25.2621  2732.5  2720.23  1.42023
0  98  1850  32.1747  172.37  5816.06  455.312  57.1396  244.137  105702  57955.8  43.1652  8.21002  13.476  79.0886  28.8319  9.83813  23.9255  2753.16  2743.62  1.53709
0  99  1858.75  34.3931  259.814  6818.75  531.641  52.9038  306.785  102844  59895.8  43.2692  8.204  16.4864  85.2578  29.8587  10.103  25.5857  2735.94  2727.5  1.65063
0  100  2019.17  35.1887  336.63  6983.31  557.816  54.1114  290.769  94471.5  72169.3  45.07  8.42251  18.6284  86.4773  31.6139  9.3412  25.4125  2769.83  2764.87  1.52661
1  0  1408.71  41.5484  428.783  9278.31  663.429  76.3576  399.733  98823.4  61018.7  37.7538  8.59466  21.0791  99.0347  32.5381  10.3824  28.3706  2720.82  2712.23  1.57478
1  1  1307.99  38.9662  440.409  9454.99  727.117  74.0494  334.886  102452  56089.3  36.3339  8.47249  21.0882  99.8549  33.3232  10.4903  27.311  2703.12  2693.77  1.5951
1  2  1496.31  42.745  434.005  9172.81  657.634  77.8061  392.27  102271  56852.5  38.8733  8.31222  21.0118  98.8626  33.5348  10.4281  28.9057  2705.17  2696.57  1.4144
1  3  1627.36  44.0547  442.599  10032.8  710.603  70.2073  438.649  101941  57949  40.529  8.96643  21.2017  103.531  33.946  10.8689  31.5371  2722.2  2713.51  1.53581
1  4  1724.64  32.6286  333.666  9399.53  614.202  66.9789  365.842  108456  53867  41.6357  8.2404  18.496  99.826  31.9614  10.219  28.2091  2715.2  2704.48  1.53718
1  5  1907.4  39.4695  311.86  8286.64  570.673  66.9798  395.954  108941  60524.4  43.8026  8.32106  17.861  94.26  31.6248  9.77044  28.9877  2786.42  2777.26  1.57115
1  6  1754.24  48.1615  180.015  7076.42  614.545  69.6206  408.535  113193  59104.6  42.0578  8.54874  13.5774  86.752  30.6146  10.1463  27.6354  2810.68  2800.34  1.63337
1  7  1754.89  39.568  173.469  7192.25  408.355  66.1045  296.592  112127  59267.9  41.998  8.22634  13.4149  87.7522  29.2976  10.0678  26.1636  2809.22  2798.65  1.5053
1  8  1693.18  41.6403  261.9  7667.67  629.092  68.9029  386.913  115063  53837.5  41.3247  8.51128  16.3876  90.2754  31.0569  9.99207  27.5745  2804.61  2792.85  1.65677
1  9  1841.11  42.478  342.393  5717.8  315.63  69.6223  321.626  110320  62231.9  43.0246  8.461  18.6712  78.9613  28.1362  10.2466  26.1484  2816.43  2806.99  1.42958
1  10  1568.07  59.2573  868.416  5616.29  328.58  51.839  365.255  97798.4  65458.4  39.8043  9.19422  29.8221  78.2483  26.6768  9.99355  27.7792  2730.35  2723.52  1.46746
1  11  1638.53  34.9586  144.214  1676.21  219.697  48.2096  190.714  92360.5  68802.1  40.6979  8.2404  12.3193  44.0567  22.1682  9.3419  19.1772  2705.13  2700.04  1.67362
1  12  1546.39  30.191  81.6043  1185.88  212.58  57.7149  155.131  91154.9  63500.8  39.4789  8.16663  9.64909  37.5117  20.5802  9.43455  17.7538  2662.66  2656.77  1.64502
1  13  1830.35  35.5351  71.3671  1159.4  252.991  68.6583  175.476  98944.2  59734.9  42.9455  8.49452  9.36894  37.7454  23.4917  9.6905  18.5853  2709.67  2701.7  1.34587
1  14  1927.69  23.142  117.499  1372.56  249.604  43.298  175.792  110683  55245.6  44.0761  8.17644  11.2517  40.4796  23.2966  9.43566  19.0547  2783.36  2772.45  1.55458
1  15  2096.85  30.2072  81.7812  939.929  311.694  45.3608  193.861  113764  62677.4  45.956  8.16574  9.74156  34.4499  23.8468  9.38434  19.4203  2866.94  2856.49  1.62232
1  16  2206.18  42.9896  82.8139  674.763  275.558  67.7437  216.291  122052  64629.2  47.1587  8.58652  9.83668  29.7992  26.1654  9.94602  19.404  2951.44  2940.03  1.45784
1  17  2018.03  38.3484  61.3284  445.519  226.947  57.7746  259.119  123839  54976.8  45.1089  8.43449  8.85436  25.2637  23.5759  9.61714  20.1439  2876.33  2863.28  1.66603
